"행정구역","2014년12월_남자 평균연령","2014년12월_여자 평균연령","2014년12월_평균연령"
"세종특별자치시  장군면(3611035000)","45.6","48.8","47.1"
"세종특별자치시  연서면(3611036000)","45.3","49.6","47.4"
"세종특별자치시  전의면(3611037000)","44.6","48.9","46.7"
"세종특별자치시  전동면(3611038000)","49","53.8","51.2"
"세종특별자치시  소정면(3611039000)","43.1","46","44.5"
"세종특별자치시  한솔동(3611051000)","30.7","31.5","31.1"
"세종특별자치시  도담동(3611052000)","30.9","32.2","31.5"
"경기도  (4100000000)","37.4","39.1","38.3"
"경기도 수원시 (4111000000)","36","37.6","36.8"
"경기도 수원시 장안구 (4111100000)","36.6","38.6","37.6"
"경기도 수원시 장안구 파장동(4111156000)","38.4","40.6","39.5"
"경기도 수원시 장안구 율천동(4111156600)","34.2","36.5","35.2"
"경기도 수원시 장안구 정자1동(4111157100)","35.2","37.3","36.3"
"경기도 수원시 장안구 정자2동(4111157200)","36.7","38.7","37.7"
"경기도 수원시 장안구 정자3동(4111157300)","33.3","34.2","33.7"
"경기도 수원시 장안구 영화동(4111158000)","41.3","43.6","42.4"
"경기도 수원시 장안구 송죽동(4111159100)","38.3","39.8","39"
"경기도 수원시 장안구 조원1동(4111159700)","37.9","40","38.9"
"경기도 수원시 장안구 조원2동(4111159800)","36.4","38.4","37.4"
"경기도 수원시 장안구 연무동(4111160000)","40.9","44.4","42.6"
"경기도 수원시 권선구 (4111300000)","36.3","37.9","37.1"
"경기도 수원시 권선구 세류1동(4111352000)","42.4","45.5","43.9"
"경기도 수원시 권선구 세류2동(4111353000)","39.3","41.1","40.2"
"경기도 수원시 권선구 세류3동(4111354000)","39.1","41.2","40.1"
"경기도 수원시 권선구 평동(4111355000)","37.5","39","38.2"
"경기도 수원시 권선구 서둔동(4111356000)","37.5","39.3","38.4"
"경기도 수원시 권선구 구운동(4111365000)","37.6","39.3","38.4"
"경기도 수원시 권선구 금호동(4111366000)","34.5","36.3","35.4"
"경기도 수원시 권선구 권선1동(4111367000)","37","38.4","37.7"
"경기도 수원시 권선구 권선2동(4111368000)","33.5","35.3","34.4"
"경기도 수원시 권선구 곡선동(4111369000)","34.3","34.5","34.4"
"경기도 수원시 권선구 입북동(4111370000)","34.3","35.1","34.7"
"경기도 수원시 팔달구 (4111500000)","38.7","40.7","39.7"
"경기도 수원시 팔달구 매교동(4111565000)","42.7","45","43.8"
"경기도 수원시 팔달구 매산동(4111566000)","40.9","42","41.5"
"경기도 수원시 팔달구 고등동(4111567000)","42.3","43.8","43"
"경기도 수원시 팔달구 화서1동(4111568000)","38.3","39.9","39.2"
"경기도 수원시 팔달구 화서2동(4111569000)","35.6","36.9","36.2"
"경기도 수원시 팔달구 지동(4111570000)","42","45.3","43.6"
"경기도 수원시 팔달구 우만1동(4111571000)","38.2","41.7","39.9"
"경기도 수원시 팔달구 우만2동(4111572000)","34.5","36.9","35.7"
"경기도 수원시 팔달구 인계동(4111573000)","37.5","39","38.2"
"경기도 수원시 팔달구 행궁동(4111574000)","45.6","48.4","46.9"
"경기도 수원시 영통구 (4111700000)","33.3","34.5","33.9"
"경기도 수원시 영통구 매탄1동(4111751000)","35.2","37.2","36.2"
"경기도 수원시 영통구 매탄2동(4111752000)","36.4","38.2","37.3"
"경기도 수원시 영통구 매탄3동(4111753000)","33.6","34.7","34.1"
"경기도 수원시 영통구 매탄4동(4111754000)","34.8","36.7","35.8"
"경기도 수원시 영통구 원천동(4111755000)","33.3","34.6","33.9"
"경기도 수원시 영통구 광교동(4111756500)","32.5","33.5","33"
"경기도 수원시 영통구 영통1동(4111757000)","32.8","33.9","33.3"
"경기도 수원시 영통구 영통2동(4111758000)","32.2","33.2","32.7"
"경기도 수원시 영통구 태장동(4111759000)","32.9","34","33.4"
"경기도 성남시 (4113000000)","38.1","39.9","39"
"경기도 성남시 수정구 (4113100000)","39.7","41.9","40.8"
"경기도 성남시 수정구 신흥1동(4113151000)","41.5","44.5","43"
"경기도 성남시 수정구 신흥2동(4113152000)","38.6","40.4","39.5"
"경기도 성남시 수정구 신흥3동(4113153000)","41.5","43.8","42.6"
"경기도 성남시 수정구 태평1동(4113154000)","41","43.1","42"
"경기도 성남시 수정구 태평2동(4113155000)","40","42.2","41"
"경기도 성남시 수정구 태평3동(4113156000)","40.2","42","41.1"
"경기도 성남시 수정구 태평4동(4113156100)","39.1","40.9","40"
"경기도 성남시 수정구 수진1동(4113157000)","42.5","45.3","43.9"
"경기도 성남시 수정구 수진2동(4113158000)","40.2","42.6","41.4"
"경기도 성남시 수정구 단대동(4113159000)","38.1","40.6","39.4"
"경기도 성남시 수정구 산성동(4113160000)","39.9","41.8","40.8"
"경기도 성남시 수정구 양지동(4113161000)","38.9","41.2","40.1"
"경기도 성남시 수정구 복정동(4113162000)","35.4","35.8","35.6"
"경기도 성남시 수정구 신촌동(4113163000)","34.6","37.5","36"
"경기도 성남시 수정구 고등동(4113164000)","45.7","47.3","46.4"
"경기도 성남시 수정구 시흥동(4113165000)","43.1","45.3","44.1"
"경기도 성남시 중원구 (4113300000)","39.2","40.8","40"
"경기도 성남시 중원구 성남동(4113351000)","40.6","42.2","41.4"
"경기도 성남시 중원구 중앙동(4113352500)","41.6","42.9","42.2"
"경기도 성남시 중원구 금광1동(4113353000)","40.1","41.4","40.7"
"경기도 성남시 중원구 금광2동(4113354000)","39.3","40.5","39.9"
"경기도 성남시 중원구 은행1동(4113355000)","37.5","39.1","38.3"
"경기도 성남시 중원구 은행2동(4113356000)","38.8","41.1","40"
"경기도 성남시 중원구 상대원1동(4113357000)","38.6","40.2","39.3"
"경기도 성남시 중원구 상대원2동(4113358000)","40.8","43.1","41.9"
"경기도 성남시 중원구 상대원3동(4113359000)","39.8","41.8","40.8"
"경기도 성남시 중원구 하대원동(4113366000)","38.3","39.7","39"
"경기도 성남시 중원구 도촌동(4113367000)","35.6","37.8","36.7"
"경기도 성남시 분당구 (4113500000)","36.8","38.5","37.7"
"경기도 성남시 분당구 분당동(4113551000)","37.1","38.6","37.9"
"경기도 성남시 분당구 수내1동(4113552000)","37.7","39.6","38.7"
"경기도 성남시 분당구 수내2동(4113553000)","36","37.1","36.5"
"경기도 성남시 분당구 수내3동(4113554000)","35.3","36.7","36"
"경기도 성남시 분당구 정자1동(4113555000)","37.7","38.3","38"
"경기도 성남시 분당구 정자2동(4113556000)","37.1","41","39.1"
"경기도 성남시 분당구 정자3동(4113557000)","36.5","38.7","37.6"
"경기도 성남시 분당구 서현1동(4113558000)","36.6","38.1","37.4"
"경기도 성남시 분당구 서현2동(4113559000)","36.5","38.2","37.4"
"경기도 성남시 분당구 이매1동(4113560000)","36.6","38.1","37.4"
"경기도 성남시 분당구 이매2동(4113561000)","38","40.1","39.1"
"경기도 성남시 분당구 야탑1동(4113562000)","38.3","39.5","38.9"
"경기도 성남시 분당구 야탑2동(4113563000)","39.2","40.6","40"
"경기도 성남시 분당구 야탑3동(4113564000)","36.6","39.2","37.9"
"경기도 성남시 분당구 판교동(4113565000)","34.6","35.9","35.2"
"경기도 성남시 분당구 삼평동(4113565500)","34.6","36.2","35.4"
"경기도 성남시 분당구 백현동(4113565700)","33.3","35.2","34.3"
"경기도 성남시 분당구 금곡동(4113566200)","38.7","40.9","39.9"
"경기도 성남시 분당구 구미1동(4113566500)","37.1","38.6","37.9"
"경기도 성남시 분당구 구미동(4113567000)","38.5","40.4","39.5"
"경기도 성남시 분당구 운중동(4113568000)","36.9","38.3","37.6"
"경기도 의정부시 (4115000000)","38.6","40.6","39.6"
"경기도 의정부시 의정부1동(4115051000)","42.4","43.9","43.1"
"경기도 의정부시 의정부2동(4115052000)","39.7","41.8","40.7"
"경기도 의정부시 의정부3동(4115053000)","41.7","44.1","42.9"
"경기도 의정부시 호원1동(4115054500)","40.5","42.3","41.4"
"경기도 의정부시 호원2동(4115055500)","38.9","40.7","39.8"
"경기도 의정부시 장암동(4115056100)","38.7","41.5","40.1"
"경기도 의정부시 신곡1동(4115056700)","38.2","39.8","39"
"경기도 의정부시 신곡2동(4115056800)","36.7","38.8","37.8"
"경기도 의정부시 송산1동(4115057300)","38.1","40.1","39.1"
"경기도 의정부시 송산2동(4115057600)","35.8","37.5","36.7"
"경기도 의정부시 자금동(4115058000)","37.8","40.1","39"
"경기도 의정부시 가능1동(4115059000)","40.6","43.1","41.8"
"경기도 의정부시 가능2동(4115060000)","40.5","42.7","41.6"
"경기도 의정부시 가능3동(4115061000)","41","44.2","42.6"
"경기도 의정부시 녹양동(4115062000)","37","39.5","38.3"
"경기도 안양시 (4117000000)","37.8","39.7","38.7"
"경기도 안양시 만안구 (4117100000)","39.2","41","40.1"
"경기도 안양시 만안구 안양1동(4117151000)","37.8","38.6","38.2"
"경기도 안양시 만안구 안양2동(4117152000)","40.6","42.1","41.4"
"경기도 안양시 만안구 안양3동(4117153000)","39.6","41.8","40.7"
"경기도 안양시 만안구 안양4동(4117154000)","42.1","44.3","43.2"
"경기도 안양시 만안구 안양5동(4117155000)","41","44","42.5"
"경기도 안양시 만안구 안양6동(4117156000)","41","42.9","41.9"
"경기도 안양시 만안구 안양7동(4117157000)","39.1","39.4","39.2"
"경기도 안양시 만안구 안양8동(4117158000)","40","42.1","41.1"
"경기도 안양시 만안구 안양9동(4117158100)","39.6","41.8","40.7"
"경기도 안양시 만안구 석수1동(4117159000)","38.5","40.5","39.5"
"경기도 안양시 만안구 석수2동(4117160000)","38.5","40.3","39.4"
"경기도 안양시 만안구 석수3동(4117161000)","36.9","39.1","38"
"경기도 안양시 만안구 박달1동(4117162100)","40.3","42","41.1"
"경기도 안양시 만안구 박달2동(4117163000)","36.4","38.2","37.3"
"경기도 안양시 동안구 (4117300000)","36.8","38.7","37.8"
"경기도 안양시 동안구 비산1동(4117351000)","37.1","38.7","37.9"
"경기도 안양시 동안구 비산2동(4117352000)","37.4","39.4","38.4"
"경기도 안양시 동안구 비산3동(4117353000)","38.5","41.1","39.8"
"경기도 안양시 동안구 부흥동(4117354000)","35.9","38.4","37.2"
"경기도 안양시 동안구 달안동(4117354600)","35.3","38.7","37.1"
"경기도 안양시 동안구 관양1동(4117355000)","37.5","40","38.8"
"경기도 안양시 동안구 관양2동(4117356000)","39.8","41.7","40.7"
"경기도 안양시 동안구 부림동(4117356600)","34.5","36.4","35.5"
"경기도 안양시 동안구 평촌동(4117357000)","35","36.7","35.9"
"경기도 안양시 동안구 평안동(4117357600)","33.8","35.3","34.5"
"경기도 안양시 동안구 귀인동(4117357800)","35.2","36.4","35.8"
"경기도 안양시 동안구 호계1동(4117358000)","39.5","42.1","40.8"
"경기도 안양시 동안구 호계2동(4117359000)","37.6","39.4","38.5"
"경기도 안양시 동안구 호계3동(4117360000)","37.4","38.6","38"
"경기도 안양시 동안구 범계동(4117361000)","36.1","37.8","37"
"경기도 안양시 동안구 신촌동(4117362000)","36.6","37.8","37.2"
"경기도 안양시 동안구 갈산동(4117363000)","38.3","40.1","39.2"
"경기도 부천시 (4119000000)","37.9","39.7","38.8"
"경기도 부천시 원미구 (4119500000)","37.5","39","38.2"
"경기도 부천시 원미구 심곡1동(4119551000)","40","41.8","40.9"
"경기도 부천시 원미구 심곡2동(4119552000)","40.1","41.1","40.6"
"경기도 부천시 원미구 심곡3동(4119553000)","39.1","41.1","40.1"
"경기도 부천시 원미구 원미1동(4119554000)","39","40.9","39.9"
"경기도 부천시 원미구 원미2동(4119555000)","40.6","42.6","41.5"
"경기도 부천시 원미구 소사동(4119556000)","41.9","45.4","43.7"
"경기도 부천시 원미구 역곡1동(4119557000)","38.4","40","39.2"
"경기도 부천시 원미구 역곡2동(4119558000)","37.6","39.8","38.7"
"경기도 부천시 원미구 춘의동(4119559000)","39.8","42.7","41.2"
"경기도 부천시 원미구 도당동(4119560000)","38","39.6","38.8"
"경기도 부천시 원미구 약대동(4119561000)","37.2","38.2","37.7"
"경기도 부천시 원미구 중동(4119562000)","37.3","38.9","38.1"
"경기도 부천시 원미구 중1동(4119563000)","36.2","37.5","36.8"
"경기도 부천시 원미구 중2동(4119564000)","37.1","38.7","37.9"
"경기도 부천시 원미구 중3동(4119565000)","37.1","39","38.1"
"경기도 부천시 원미구 중4동(4119566000)","36.3","38.3","37.3"
"경기도 부천시 원미구 상동(4119567000)","39.1","40.7","39.9"
"경기도 부천시 원미구 상1동(4119568000)","35.9","37.1","36.5"
"경기도 부천시 원미구 상2동(4119569000)","34.1","35","34.6"
"경기도 부천시 원미구 상3동(4119570000)","34.8","35.5","35.1"
"경기도 부천시 소사구 (4119700000)","38.6","40.5","39.6"
"경기도 부천시 소사구 심곡본1동(4119751000)","40.4","42.1","41.3"
"경기도 부천시 소사구 심곡본동(4119752000)","40.5","42.8","41.7"
"경기도 부천시 소사구 소사본동(4119753500)","40.8","42.7","41.7"
"경기도 부천시 소사구 소사본3동(4119755000)","37.8","39.4","38.6"
"경기도 부천시 소사구 범박동(4119756000)","36.4","37.6","37"
"경기도 부천시 소사구 괴안동(4119757000)","38.1","40.8","39.4"
"경기도 부천시 소사구 역곡3동(4119758000)","39.2","41.1","40.2"
"경기도 부천시 소사구 송내1동(4119759000)","38.3","40.4","39.4"
"경기도 부천시 소사구 송내2동(4119760000)","37","39.2","38.1"
"경기도 부천시 오정구 (4119900000)","38.2","40.3","39.2"
"경기도 부천시 오정구 성곡동(4119951000)","37.9","39.9","38.9"
"경기도 부천시 오정구 원종1동(4119952000)","38.6","40.8","39.7"
"경기도 부천시 오정구 원종2동(4119953000)","37","39.2","38.1"
"경기도 부천시 오정구 고강본동(4119954000)","38.8","41.1","40"
"경기도 부천시 오정구 고강1동(4119955000)","38.8","40.9","39.8"
"경기도 부천시 오정구 오정동(4119956000)","37.4","39.2","38.3"
"경기도 부천시 오정구 신흥동(4119957000)","39.3","41.1","40.2"
"경기도 광명시 (4121000000)","37.2","39.2","38.2"
"경기도 광명시 광명1동(4121051000)","39.3","42.2","40.8"
"경기도 광명시 광명2동(4121052000)","40.6","42.7","41.7"
"경기도 광명시 광명3동(4121054000)","40.9","43.3","42.1"
"경기도 광명시 광명4동(4121055000)","40.1","42.5","41.4"
"경기도 광명시 광명5동(4121056000)","38.3","40.4","39.4"
"경기도 광명시 광명6동(4121057000)","38.6","39.9","39.3"
"경기도 광명시 광명7동(4121058000)","38.8","40.8","39.8"
"경기도 광명시 철산1동(4121059000)","35.7","37.3","36.5"
"경기도 광명시 철산2동(4121060000)","38.3","40.2","39.2"
"경기도 광명시 철산3동(4121061000)","36","37.4","36.7"
"경기도 광명시 철산4동(4121062000)","36.5","38.5","37.5"
"경기도 광명시 하안1동(4121063100)","35.5","37","36.3"
"경기도 광명시 하안2동(4121063200)","35.4","38.4","36.9"
"경기도 광명시 하안3동(4121063300)","36.7","39.9","38.4"
"경기도 광명시 하안4동(4121063400)","33.7","35.5","34.6"
"경기도 광명시 소하1동(4121064000)","35.3","37.1","36.2"
"경기도 광명시 소하2동(4121065000)","37","38.9","38"
"경기도 광명시 학온동(4121066000)","47.5","49.4","48.3"
"경기도 평택시 (4122000000)","37.4","39.3","38.4"
"경기도 평택시 팽성읍(4122025000)","42.3","45.9","44.1"
"경기도 평택시 안중읍(4122025300)","34.5","35.8","35.1"
"경기도 평택시 포승읍(4122025600)","37","38","37.4"
"경기도 평택시 진위면(4122031000)","40.7","42.8","41.7"
"경기도 평택시 서탄면(4122032000)","45","49.2","47"
"경기도 평택시 고덕면(4122033000)","39.2","41.1","40.1"
"경기도 평택시 오성면(4122034000)","44.3","47.3","45.7"
"경기도 평택시 청북면(4122035000)","34.3","35.6","35"
"경기도 평택시 현덕면(4122037000)","47","50.6","48.7"
"경기도 평택시 중앙동(4122051000)","35.4","37.1","36.2"
"경기도 평택시 서정동(4122052000)","37.7","40","38.8"
"경기도 평택시 송탄동(4122053500)","35.3","36","35.6"
"경기도 평택시 지산동(4122055000)","37.3","39.3","38.3"
"경기도 평택시 송북동(4122056000)","37.3","39.5","38.4"
