"행정구역","2011년12월_남자 평균연령","2011년12월_여자 평균연령","2011년12월_평균연령"
"경기도 수원시 권선구 곡선동(4111369000)","32.7","33","32.8"
"경기도 수원시 권선구 입북동(4111370000)","32.8","33.7","33.3"
"경기도 수원시 팔달구 (4111500000)","37","38.8","37.9"
"경기도 수원시 팔달구 매교동(4111565000)","39.9","42.5","41.2"
"경기도 수원시 팔달구 매산동(4111566000)","39","39.8","39.4"
"경기도 수원시 팔달구 고등동(4111567000)","40.5","41.4","40.9"
"경기도 수원시 팔달구 화서1동(4111568000)","36.3","38.2","37.3"
"경기도 수원시 팔달구 화서2동(4111569000)","34","35","34.5"
"경기도 수원시 팔달구 지동(4111570000)","39.8","42.2","41"
"경기도 수원시 팔달구 우만1동(4111571000)","36.4","39.5","38"
"경기도 수원시 팔달구 우만2동(4111572000)","33.1","35.6","34.4"
"경기도 수원시 팔달구 인계동(4111573000)","36","37.7","36.8"
"경기도 수원시 팔달구 행궁동(4111574000)","43.2","45.6","44.3"
"경기도 수원시 영통구 (4111700000)","32.2","33.6","32.9"
"경기도 수원시 영통구 매탄1동(4111751000)","33.4","35.3","34.4"
"경기도 수원시 영통구 매탄2동(4111752000)","34.7","36.4","35.6"
"경기도 수원시 영통구 매탄3동(4111753000)","32.4","33.5","33"
"경기도 수원시 영통구 매탄4동(4111754000)","33","34.7","33.8"
"경기도 수원시 영통구 원천동(4111755000)","33.1","34.7","33.9"
"경기도 수원시 영통구 영통1동(4111757000)","31.2","32.4","31.8"
"경기도 수원시 영통구 영통2동(4111758000)","30.8","31.9","31.4"
"경기도 수원시 영통구 태장동(4111759000)","32","33.1","32.5"
"경기도 성남시 (4113000000)","36.7","38.4","37.5"
"경기도 성남시 수정구 (4113100000)","37.8","39.7","38.8"
"경기도 성남시 수정구 신흥1동(4113151000)","39.2","41.6","40.4"
"경기도 성남시 수정구 신흥2동(4113152000)","36.6","38.3","37.4"
"경기도 성남시 수정구 신흥3동(4113153000)","39.3","41.5","40.3"
"경기도 성남시 수정구 태평1동(4113154000)","39","40.8","39.9"
"경기도 성남시 수정구 태평2동(4113155000)","37.8","39.7","38.7"
"경기도 성남시 수정구 태평3동(4113156000)","38","39.6","38.8"
"경기도 성남시 수정구 태평4동(4113156100)","37","38.8","37.9"
"경기도 성남시 수정구 수진1동(4113157000)","39.8","42.1","40.9"
"경기도 성남시 수정구 수진2동(4113158000)","38.2","40.5","39.3"
"경기도 성남시 수정구 단대동(4113159000)","37.5","39.9","38.7"
"경기도 성남시 수정구 산성동(4113160000)","37.8","39.5","38.6"
"경기도 성남시 수정구 양지동(4113161000)","37.2","39.2","38.2"
"경기도 성남시 수정구 복정동(4113162000)","34.3","34.8","34.5"
"경기도 성남시 수정구 신촌동(4113163000)","34.1","36.6","35.3"
"경기도 성남시 수정구 고등동(4113164000)","43.2","44.9","44"
"경기도 성남시 수정구 시흥동(4113165000)","40.9","43.5","42.1"
"경기도 성남시 중원구 (4113300000)","37.5","39.1","38.2"
"경기도 성남시 중원구 성남동(4113351000)","38.8","40.2","39.5"
"경기도 성남시 중원구 중앙동(4113352500)","40.8","42.8","41.7"
"경기도 성남시 중원구 금광1동(4113353000)","37.7","38.9","38.3"
"경기도 성남시 중원구 금광2동(4113354000)","37.4","38.6","38"
"경기도 성남시 중원구 은행1동(4113355000)","35.5","37.1","36.3"
"경기도 성남시 중원구 은행2동(4113356000)","36.8","39.1","38"
"경기도 성남시 중원구 상대원1동(4113357000)","36.6","37.9","37.2"
"경기도 성남시 중원구 상대원2동(4113358000)","38.5","40","39.2"
"경기도 성남시 중원구 상대원3동(4113359000)","37.5","39.3","38.4"
"경기도 성남시 중원구 하대원동(4113366000)","36.5","37.9","37.2"
"경기도 성남시 중원구 도촌동(4113367000)","35.4","38","36.7"
"경기도 성남시 분당구 (4113500000)","35.7","37.4","36.5"
"경기도 성남시 분당구 분당동(4113551000)","35.7","37.1","36.4"
"경기도 성남시 분당구 수내1동(4113552000)","36.1","38.4","37.3"
"경기도 성남시 분당구 수내2동(4113553000)","34.7","35.8","35.3"
"경기도 성남시 분당구 수내3동(4113554000)","33.9","35.4","34.7"
"경기도 성남시 분당구 정자1동(4113555000)","36.4","37.4","36.9"
"경기도 성남시 분당구 정자2동(4113556000)","35.6","39.2","37.5"
"경기도 성남시 분당구 정자3동(4113557000)","35.2","37.2","36.2"
"경기도 성남시 분당구 서현1동(4113558000)","35.6","37.1","36.4"
"경기도 성남시 분당구 서현2동(4113559000)","35.1","36.8","35.9"
"경기도 성남시 분당구 이매1동(4113560000)","35.5","36.9","36.2"
"경기도 성남시 분당구 이매2동(4113561000)","36.8","38.9","37.8"
"경기도 성남시 분당구 야탑1동(4113562000)","36.6","38.1","37.3"
"경기도 성남시 분당구 야탑2동(4113563000)","38","38.9","38.5"
"경기도 성남시 분당구 야탑3동(4113564000)","34.8","37.2","36"
"경기도 성남시 분당구 판교동(4113565000)","34.3","35.7","35"
"경기도 성남시 분당구 삼평동(4113565500)","33.5","35","34.3"
"경기도 성남시 분당구 백현동(4113565700)","33.1","34.5","33.8"
"경기도 성남시 분당구 금곡동(4113566200)","37.2","39.4","38.4"
"경기도 성남시 분당구 구미1동(4113566500)","35.5","37.1","36.3"
"경기도 성남시 분당구 구미동(4113567000)","36.9","38.8","37.8"
"경기도 성남시 분당구 운중동(4113568000)","36","37.6","36.8"
"경기도 의정부시 (4115000000)","37","38.9","38"
"경기도 의정부시 의정부1동(4115051000)","40.6","42.4","41.5"
"경기도 의정부시 의정부2동(4115052000)","37.9","40","39"
"경기도 의정부시 의정부3동(4115053000)","40.2","42.5","41.4"
"경기도 의정부시 호원1동(4115054500)","39.4","41","40.2"
"경기도 의정부시 호원2동(4115055500)","37.6","39.2","38.4"
"경기도 의정부시 장암동(4115056100)","37.1","39.8","38.5"
"경기도 의정부시 신곡1동(4115056700)","36.3","37.9","37.1"
"경기도 의정부시 신곡2동(4115056800)","35.1","36.9","36"
"경기도 의정부시 송산1동(4115057300)","36.5","38.6","37.5"
"경기도 의정부시 송산2동(4115057600)","34.2","35.7","35"
"경기도 의정부시 자금동(4115058000)","36.2","38","37.1"
"경기도 의정부시 가능1동(4115059000)","38.5","40.5","39.5"
"경기도 의정부시 가능2동(4115060000)","38","40.2","39.1"
"경기도 의정부시 가능3동(4115061000)","38.7","41.8","40.2"
"경기도 의정부시 녹양동(4115062000)","35.5","37.8","36.6"
"경기도 안양시 (4117000000)","36.2","38","37.1"
"경기도 안양시 만안구 (4117100000)","37.5","39.3","38.4"
"경기도 안양시 만안구 안양1동(4117151000)","35.9","37","36.5"
"경기도 안양시 만안구 안양2동(4117152000)","38.8","40.5","39.6"
"경기도 안양시 만안구 안양3동(4117153000)","37.9","39.8","38.8"
"경기도 안양시 만안구 안양4동(4117154000)","40.3","42.6","41.5"
"경기도 안양시 만안구 안양5동(4117155000)","39.1","41.5","40.3"
"경기도 안양시 만안구 안양6동(4117156000)","39.2","40.8","40"
"경기도 안양시 만안구 안양7동(4117157000)","38.4","40.2","39.3"
"경기도 안양시 만안구 안양8동(4117158000)","37.8","39.8","38.8"
"경기도 안양시 만안구 안양9동(4117158100)","37.8","39.6","38.7"
"경기도 안양시 만안구 석수1동(4117159000)","36.8","38.8","37.8"
"경기도 안양시 만안구 석수2동(4117160000)","36.9","38.8","37.8"
"경기도 안양시 만안구 석수3동(4117161000)","35.2","37.4","36.3"
"경기도 안양시 만안구 박달1동(4117162100)","38.1","39.8","38.9"
"경기도 안양시 만안구 박달2동(4117163000)","35.3","37","36.2"
"경기도 안양시 동안구 (4117300000)","35.2","37.1","36.2"
"경기도 안양시 동안구 비산1동(4117351000)","35.2","37","36.1"
"경기도 안양시 동안구 비산2동(4117352000)","35.7","37.3","36.5"
"경기도 안양시 동안구 비산3동(4117353000)","36.4","39.1","37.7"
"경기도 안양시 동안구 부흥동(4117354000)","34.4","37","35.7"
"경기도 안양시 동안구 달안동(4117354600)","33.6","37","35.4"
"경기도 안양시 동안구 관양1동(4117355000)","36.9","39.7","38.3"
"경기도 안양시 동안구 관양2동(4117356000)","37.8","39.7","38.7"
"경기도 안양시 동안구 부림동(4117356600)","33.3","34.9","34.1"
"경기도 안양시 동안구 평촌동(4117357000)","33.4","35","34.2"
"경기도 안양시 동안구 평안동(4117357600)","32.4","34.1","33.3"
"경기도 안양시 동안구 귀인동(4117357800)","34.3","35.4","34.9"
"경기도 안양시 동안구 호계1동(4117358000)","37.4","39.8","38.6"
"경기도 안양시 동안구 호계2동(4117359000)","35.8","37.2","36.5"
"경기도 안양시 동안구 호계3동(4117360000)","35.8","37","36.4"
"경기도 안양시 동안구 범계동(4117361000)","34.6","36.4","35.5"
"경기도 안양시 동안구 신촌동(4117362000)","35","36.5","35.7"
"경기도 안양시 동안구 갈산동(4117363000)","36.9","38.5","37.8"
"경기도 부천시 (4119000000)","36.2","37.8","37"
"경기도 부천시 원미구 (4119500000)","35.8","37.3","36.6"
"경기도 부천시 원미구 심곡1동(4119551000)","38","39.8","38.9"
"경기도 부천시 원미구 심곡2동(4119552000)","38.8","39.6","39.2"
"경기도 부천시 원미구 심곡3동(4119553000)","37","38.8","37.9"
"경기도 부천시 원미구 원미1동(4119554000)","37","38.8","37.9"
"경기도 부천시 원미구 원미2동(4119555000)","38.2","40","39.1"
"경기도 부천시 원미구 소사동(4119556000)","39.7","42.7","41.3"
"경기도 부천시 원미구 역곡1동(4119557000)","36.7","38.3","37.5"
"경기도 부천시 원미구 역곡2동(4119558000)","36.3","37.9","37.1"
"경기도 부천시 원미구 춘의동(4119559000)","37.6","40.5","39"
"경기도 부천시 원미구 도당동(4119560000)","36.4","37.6","37"
"경기도 부천시 원미구 약대동(4119561000)","36.2","37.3","36.7"
"경기도 부천시 원미구 중동(4119562000)","35.8","37.2","36.5"
"경기도 부천시 원미구 중1동(4119563000)","34.7","35.8","35.3"
"경기도 부천시 원미구 중2동(4119564000)","35.7","37.4","36.6"
"경기도 부천시 원미구 중3동(4119565000)","35.2","37","36.1"
"경기도 부천시 원미구 중4동(4119566000)","34.3","36.6","35.5"
"경기도 부천시 원미구 상동(4119567000)","37.3","39.1","38.2"
"경기도 부천시 원미구 상1동(4119568000)","34.5","35.6","35.1"
"경기도 부천시 원미구 상2동(4119569000)","32.6","34.1","33.3"
"경기도 부천시 원미구 상3동(4119570000)","33.3","34","33.6"
"경기도 부천시 소사구 (4119700000)","36.8","38.6","37.7"
"경기도 부천시 소사구 심곡본1동(4119751000)","38.1","39.8","38.9"
"경기도 부천시 소사구 심곡본동(4119752000)","38.8","40.9","39.9"
"경기도 부천시소사구 소사본1동(4119753000)","38.7","40.7","39.7"
"경기도 부천시소사구 소사본2동(4119754000)","39.5","40.8","40.2"
"경기도 부천시 소사구 소사본3동(4119755000)","35.9","37.7","36.8"
"경기도 부천시 소사구 범박동(4119756000)","35.6","36.9","36.3"
"경기도 부천시 소사구 괴안동(4119757000)","35.9","38.1","37"
"경기도 부천시 소사구 역곡3동(4119758000)","37.1","38.9","38"
"경기도 부천시 소사구 송내1동(4119759000)","36.5","38.3","37.4"
"경기도 부천시 소사구 송내2동(4119760000)","35.3","37","36.1"
"경기도 부천시 오정구 (4119900000)","36.2","38.1","37.1"
"경기도 부천시 오정구 성곡동(4119951000)","35.9","38","36.9"
"경기도 부천시 오정구 원종1동(4119952000)","36.5","38.6","37.5"
"경기도 부천시 오정구 원종2동(4119953000)","35.1","37.1","36.1"
"경기도 부천시 오정구 고강본동(4119954000)","36.5","38.4","37.5"
"경기도 부천시 오정구 고강1동(4119955000)","36.3","38.6","37.4"
"경기도 부천시 오정구 오정동(4119956000)","35.8","37.8","36.8"
"경기도 부천시 오정구 신흥동(4119957000)","37.4","38.9","38.1"
"경기도 광명시 (4121000000)","35.7","37.6","36.6"
"경기도 광명시 광명1동(4121051000)","37.4","40.1","38.7"
"경기도 광명시 광명2동(4121052000)","38.6","40.2","39.4"
"경기도 광명시 광명3동(4121054000)","38.6","41.1","39.9"
"경기도 광명시 광명4동(4121055000)","38.1","40.2","39.2"
"경기도 광명시 광명5동(4121056000)","36.4","38.8","37.6"
"경기도 광명시 광명6동(4121057000)","37.5","38.7","38.1"
"경기도 광명시 광명7동(4121058000)","37","38.9","37.9"
"경기도 광명시 철산1동(4121059000)","34.2","35.8","35"
"경기도 광명시 철산2동(4121060000)","36.4","38.2","37.3"
"경기도 광명시 철산3동(4121061000)","34.7","36.3","35.5"
"경기도 광명시 철산4동(4121062000)","34.8","36.7","35.8"
"경기도 광명시 하안1동(4121063100)","34.4","35.8","35.1"
"경기도 광명시 하안2동(4121063200)","33.8","36.2","35"
"경기도 광명시 하안3동(4121063300)","35.1","38.2","36.7"
"경기도 광명시 하안4동(4121063400)","32.2","33.8","33"
"경기도 광명시 소하1동(4121064000)","34","36","35"
"경기도 광명시 소하2동(4121065000)","35.6","37.5","36.6"
"경기도 광명시 학온동(4121066000)","44.6","46.8","45.6"
"경기도 평택시 (4122000000)","36.3","38.2","37.2"
"경기도 평택시 팽성읍(4122025000)","40.7","44.1","42.4"
"경기도 평택시 안중읍(4122025300)","32.7","34","33.3"
"경기도 평택시 포승읍(4122025600)","35.4","36.6","35.9"
"경기도 평택시 진위면(4122031000)","38.3","40.2","39.2"
"경기도 평택시 서탄면(4122032000)","43.8","47.8","45.6"
"경기도 평택시 고덕면(4122033000)","38","39.9","38.9"
"경기도 평택시 오성면(4122034000)","43.3","45.7","44.5"
"경기도 평택시 청북면(4122035000)","38.4","40.9","39.6"
"경기도 평택시 현덕면(4122037000)","44.6","48.3","46.4"
"경기도 평택시 중앙동(4122051000)","33.7","35.4","34.5"
"경기도 평택시 서정동(4122052000)","35.8","37.9","36.9"
"경기도 평택시 송탄동(4122053500)","36","36.7","36.4"
"경기도 평택시 지산동(4122055000)","36.4","38.6","37.5"
"경기도 평택시 송북동(4122056000)","35.6","37.5","36.5"
"경기도 평택시 신장1동(4122057000)","41.5","45.7","43.7"
"경기도 평택시 신장2동(4122058000)","41.8","45.8","43.8"
"경기도 평택시 신평동(4122059000)","37.4","39.6","38.5"
"경기도 평택시 원평동(4122060000)","37.5","39.1","38.3"
"경기도 평택시 통복동(4122061000)","41","44.8","42.8"
"경기도 평택시 비전1동(4122062000)","36.2","37.8","37"
"경기도 평택시 비전2동(4122063000)","33.9","35.4","34.6"
"경기도 평택시 세교동(4122064000)","34.6","36.2","35.4"
"경기도 동두천시 (4125000000)","38.3","40.7","39.5"
"경기도 동두천시 생연1동(4125051000)","39.5","42","40.7"
"경기도 동두천시 생연2동(4125052000)","38","40.8","39.4"
"경기도 동두천시 중앙동(4125053500)","43.6","47.6","45.5"
"경기도 동두천시 보산동(4125055000)","41.7","45.5","43.7"
"경기도 동두천시 불현동(4125056500)","37.4","39.2","38.3"
"경기도 동두천시 송내동(4125056600)","34.5","36.5","35.5"
"경기도 동두천시 소요동(4125058000)","43.7","47.1","45.3"
"경기도 동두천시 상패동(4125060000)","41.8","44.6","43.2"
"경기도 안산시 (4127000000)","34.8","36","35.4"
"경기도 안산시 상록구 (4127100000)","34.8","36.1","35.4"
"경기도 안산시 상록구 일동(4127151000)","35.4","36.3","35.8"
"경기도 안산시 상록구 이동(4127151500)","35.6","36.5","36"
"경기도 안산시 상록구 사1동(4127152000)","34.4","36.2","35.3"
"경기도 안산시 상록구 사2동(4127153000)","33.7","34.7","34.2"
"경기도 안산시 상록구 사3동(4127153500)","33.9","34.9","34.4"
"경기도 안산시 상록구 본오1동(4127154000)","34.4","35.5","34.9"
"경기도 안산시 상록구 본오2동(4127155000)","34.7","36","35.4"
"경기도 안산시 상록구 본오3동(4127156000)","35.4","36.5","36"
"경기도 안산시 상록구 부곡동(4127157000)","35.3","36.3","35.8"
"경기도 안산시 상록구 월피동(4127158000)","33.9","35.5","34.7"
"경기도 안산시 상록구 성포동(4127159000)","34.6","35.8","35.2"
"경기도 안산시 상록구 반월동(4127160000)","37.2","38.9","38"
